time,industry,series,variant,value
2023-12-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.724745
2024-01-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.665757
2024-02-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.428377
2024-03-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.325797
2024-04-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.274245
2024-05-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.327975
2024-06-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.341189
2024-07-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.320348
2024-08-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.277678
2024-09-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.445199
2024-10-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.622576
2024-11-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.647957
2024-12-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.60202
2025-01-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.468768
2025-02-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.484167
2025-03-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.497982
2025-04-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.567137
2025-05-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.597031
2025-06-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.536624
2025-07-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.396874
2025-08-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.527676
2025-09-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.814692
2025-10-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,
2025-11-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,5.297396
2025-12-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,5.474943
2026-01-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,5.405764
2026-02-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,5.317873
2026-03-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,5.265397
2026-04-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,5.300909
2026-05-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,5.183432
2026-06-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,5.121511
2026-07-02,leisure-and-hospitality,12-Month Rolling Baseline,rolling,4.925006
0,other-services,Baseline Nov 2022 (AI),indexed,0.0
1,other-services,Baseline Nov 2022 (AI),indexed,1.114526
2,other-services,Baseline Nov 2022 (AI),indexed,2.02841
3,other-services,Baseline Nov 2022 (AI),indexed,2.869647
4,other-services,Baseline Nov 2022 (AI),indexed,3.521391
5,other-services,Baseline Nov 2022 (AI),indexed,4.07127
6,other-services,Baseline Nov 2022 (AI),indexed,4.682062
7,other-services,Baseline Nov 2022 (AI),indexed,5.271761
8,other-services,Baseline Nov 2022 (AI),indexed,5.705413
9,other-services,Baseline Nov 2022 (AI),indexed,6.242503
10,other-services,Baseline Nov 2022 (AI),indexed,6.782216
11,other-services,Baseline Nov 2022 (AI),indexed,7.246472
12,other-services,Baseline Nov 2022 (AI),indexed,7.602189
13,other-services,Baseline Nov 2022 (AI),indexed,7.753282
14,other-services,Baseline Nov 2022 (AI),indexed,7.701898
15,other-services,Baseline Nov 2022 (AI),indexed,7.81157
16,other-services,Baseline Nov 2022 (AI),indexed,8.004252
17,other-services,Baseline Nov 2022 (AI),indexed,8.119537
18,other-services,Baseline Nov 2022 (AI),indexed,8.153822
19,other-services,Baseline Nov 2022 (AI),indexed,8.138876
20,other-services,Baseline Nov 2022 (AI),indexed,8.185236
21,other-services,Baseline Nov 2022 (AI),indexed,8.148751
22,other-services,Baseline Nov 2022 (AI),indexed,8.145669
23,other-services,Baseline Nov 2022 (AI),indexed,8.124502
24,other-services,Baseline Nov 2022 (AI),indexed,7.968731
25,other-services,Baseline Nov 2022 (AI),indexed,8.021049
26,other-services,Baseline Nov 2022 (AI),indexed,7.959681
27,other-services,Baseline Nov 2022 (AI),indexed,8.337695
28,other-services,Baseline Nov 2022 (AI),indexed,8.669955
29,other-services,Baseline Nov 2022 (AI),indexed,8.965422
30,other-services,Baseline Nov 2022 (AI),indexed,9.082503
31,other-services,Baseline Nov 2022 (AI),indexed,9.385642
32,other-services,Baseline Nov 2022 (AI),indexed,9.746536
33,other-services,Baseline Nov 2022 (AI),indexed,9.868362
34,other-services,Baseline Nov 2022 (AI),indexed,10.089265
35,other-services,Baseline Nov 2022 (AI),indexed,
36,other-services,Baseline Nov 2022 (AI),indexed,10.57047
37,other-services,Baseline Nov 2022 (AI),indexed,10.506347
38,other-services,Baseline Nov 2022 (AI),indexed,10.636998
39,other-services,Baseline Nov 2022 (AI),indexed,10.420335
40,other-services,Baseline Nov 2022 (AI),indexed,10.418697
41,other-services,Baseline Nov 2022 (AI),indexed,10.314223
42,other-services,Baseline Nov 2022 (AI),indexed,10.441751
43,other-services,Baseline Nov 2022 (AI),indexed,10.371225
44,other-services,Baseline Nov 2022 (AI),indexed,10.382211
45,other-services,Baseline Nov 2022 (AI),indexed,
46,other-services,Baseline Nov 2022 (AI),indexed,
47,other-services,Baseline Nov 2022 (AI),indexed,
48,other-services,Baseline Nov 2022 (AI),indexed,
49,other-services,Baseline Nov 2022 (AI),indexed,
50,other-services,Baseline Nov 2022 (AI),indexed,
51,other-services,Baseline Nov 2022 (AI),indexed,
52,other-services,Baseline Nov 2022 (AI),indexed,
53,other-services,Baseline Nov 2022 (AI),indexed,
54,other-services,Baseline Nov 2022 (AI),indexed,
55,other-services,Baseline Nov 2022 (AI),indexed,
56,other-services,Baseline Nov 2022 (AI),indexed,
57,other-services,Baseline Nov 2022 (AI),indexed,
58,other-services,Baseline Nov 2022 (AI),indexed,
59,other-services,Baseline Nov 2022 (AI),indexed,
60,other-services,Baseline Nov 2022 (AI),indexed,
61,other-services,Baseline Nov 2022 (AI),indexed,
62,other-services,Baseline Nov 2022 (AI),indexed,
63,other-services,Baseline Nov 2022 (AI),indexed,
64,other-services,Baseline Nov 2022 (AI),indexed,
65,other-services,Baseline Nov 2022 (AI),indexed,
66,other-services,Baseline Nov 2022 (AI),indexed,
0,other-services,Baseline Jan 2021,indexed,0.0
1,other-services,Baseline Jan 2021,indexed,1.16662
2,other-services,Baseline Jan 2021,indexed,2.153815
3,other-services,Baseline Jan 2021,indexed,2.820872
4,other-services,Baseline Jan 2021,indexed,3.545641
5,other-services,Baseline Jan 2021,indexed,4.391118
6,other-services,Baseline Jan 2021,indexed,5.153477
7,other-services,Baseline Jan 2021,indexed,5.759104
8,other-services,Baseline Jan 2021,indexed,6.06353
9,other-services,Baseline Jan 2021,indexed,6.374127
10,other-services,Baseline Jan 2021,indexed,6.734408
11,other-services,Baseline Jan 2021,indexed,7.181817
12,other-services,Baseline Jan 2021,indexed,7.508412
13,other-services,Baseline Jan 2021,indexed,7.915535
14,other-services,Baseline Jan 2021,indexed,8.250657
15,other-services,Baseline Jan 2021,indexed,8.337271
16,other-services,Baseline Jan 2021,indexed,8.327899
17,other-services,Baseline Jan 2021,indexed,8.41333
18,other-services,Baseline Jan 2021,indexed,8.245498
19,other-services,Baseline Jan 2021,indexed,8.316151
20,other-services,Baseline Jan 2021,indexed,8.539016
21,other-services,Baseline Jan 2021,indexed,8.637842
22,other-services,Baseline Jan 2021,indexed,8.773089
23,other-services,Baseline Jan 2021,indexed,8.763084
24,other-services,Baseline Jan 2021,indexed,8.944846
25,other-services,Baseline Jan 2021,indexed,9.054791
26,other-services,Baseline Jan 2021,indexed,9.095873
27,other-services,Baseline Jan 2021,indexed,9.155765
28,other-services,Baseline Jan 2021,indexed,9.313387
29,other-services,Baseline Jan 2021,indexed,9.344009
30,other-services,Baseline Jan 2021,indexed,9.575426
31,other-services,Baseline Jan 2021,indexed,9.61108
32,other-services,Baseline Jan 2021,indexed,9.710678
33,other-services,Baseline Jan 2021,indexed,9.931031
34,other-services,Baseline Jan 2021,indexed,10.213067
35,other-services,Baseline Jan 2021,indexed,10.378951
36,other-services,Baseline Jan 2021,indexed,10.576787
37,other-services,Baseline Jan 2021,indexed,10.646611
38,other-services,Baseline Jan 2021,indexed,10.760633
39,other-services,Baseline Jan 2021,indexed,10.874409
40,other-services,Baseline Jan 2021,indexed,10.94754
41,other-services,Baseline Jan 2021,indexed,11.09058
42,other-services,Baseline Jan 2021,indexed,11.313426
43,other-services,Baseline Jan 2021,indexed,11.439006
44,other-services,Baseline Jan 2021,indexed,11.262817
45,other-services,Baseline Jan 2021,indexed,11.184139
46,other-services,Baseline Jan 2021,indexed,10.946926
47,other-services,Baseline Jan 2021,indexed,10.813724
48,other-services,Baseline Jan 2021,indexed,10.863694
49,other-services,Baseline Jan 2021,indexed,11.020368
50,other-services,Baseline Jan 2021,indexed,11.208837
51,other-services,Baseline Jan 2021,indexed,11.310713
52,other-services,Baseline Jan 2021,indexed,11.405807
53,other-services,Baseline Jan 2021,indexed,11.46793
54,other-services,Baseline Jan 2021,indexed,11.643306
55,other-services,Baseline Jan 2021,indexed,11.789366
56,other-services,Baseline Jan 2021,indexed,12.181517
57,other-services,Baseline Jan 2021,indexed,
58,other-services,Baseline Jan 2021,indexed,12.661698
59,other-services,Baseline Jan 2021,indexed,12.647754
60,other-services,Baseline Jan 2021,indexed,12.683309
61,other-services,Baseline Jan 2021,indexed,12.443324
62,other-services,Baseline Jan 2021,indexed,12.33692
63,other-services,Baseline Jan 2021,indexed,12.367553
64,other-services,Baseline Jan 2021,indexed,12.586349
65,other-services,Baseline Jan 2021,indexed,12.671574
66,other-services,Baseline Jan 2021,indexed,13.024946
0,other-services,Baseline Jan 2022,indexed,0.0
1,other-services,Baseline Jan 2022,indexed,1.166235
2,other-services,Baseline Jan 2022,indexed,2.12553
3,other-services,Baseline Jan 2022,indexed,2.856292
4,other-services,Baseline Jan 2022,indexed,3.473805
5,other-services,Baseline Jan 2022,indexed,4.280626
6,other-services,Baseline Jan 2022,indexed,4.772483
7,other-services,Baseline Jan 2022,indexed,5.28147
8,other-services,Baseline Jan 2022,indexed,5.957974
9,other-services,Baseline Jan 2022,indexed,6.474396
10,other-services,Baseline Jan 2022,indexed,6.943291
11,other-services,Baseline Jan 2022,indexed,7.232495
12,other-services,Baseline Jan 2022,indexed,7.409645
13,other-services,Baseline Jan 2022,indexed,7.722587
14,other-services,Baseline Jan 2022,indexed,7.968289
15,other-services,Baseline Jan 2022,indexed,8.008082
16,other-services,Baseline Jan 2022,indexed,8.148122
17,other-services,Baseline Jan 2022,indexed,8.190905
18,other-services,Baseline Jan 2022,indexed,8.498982
19,other-services,Baseline Jan 2022,indexed,8.548436
20,other-services,Baseline Jan 2022,indexed,8.726965
21,other-services,Baseline Jan 2022,indexed,8.967831
22,other-services,Baseline Jan 2022,indexed,9.096191
23,other-services,Baseline Jan 2022,indexed,9.273047
24,other-services,Baseline Jan 2022,indexed,9.160424
25,other-services,Baseline Jan 2022,indexed,9.101443
26,other-services,Baseline Jan 2022,indexed,9.003767
27,other-services,Baseline Jan 2022,indexed,9.049486
28,other-services,Baseline Jan 2022,indexed,9.15592
29,other-services,Baseline Jan 2022,indexed,9.359633
30,other-services,Baseline Jan 2022,indexed,9.464222
31,other-services,Baseline Jan 2022,indexed,9.619048
32,other-services,Baseline Jan 2022,indexed,9.636177
33,other-services,Baseline Jan 2022,indexed,9.485564
34,other-services,Baseline Jan 2022,indexed,9.18902
35,other-services,Baseline Jan 2022,indexed,9.016363
36,other-services,Baseline Jan 2022,indexed,9.116075
37,other-services,Baseline Jan 2022,indexed,9.381016
38,other-services,Baseline Jan 2022,indexed,9.563047
39,other-services,Baseline Jan 2022,indexed,9.647555
40,other-services,Baseline Jan 2022,indexed,9.71639
41,other-services,Baseline Jan 2022,indexed,9.770587
42,other-services,Baseline Jan 2022,indexed,9.972846
43,other-services,Baseline Jan 2022,indexed,9.961539
44,other-services,Baseline Jan 2022,indexed,10.145101
45,other-services,Baseline Jan 2022,indexed,
46,other-services,Baseline Jan 2022,indexed,10.73215
47,other-services,Baseline Jan 2022,indexed,10.613303
48,other-services,Baseline Jan 2022,indexed,10.733912
49,other-services,Baseline Jan 2022,indexed,10.522671
50,other-services,Baseline Jan 2022,indexed,10.505117
51,other-services,Baseline Jan 2022,indexed,10.53724
52,other-services,Baseline Jan 2022,indexed,10.653421
53,other-services,Baseline Jan 2022,indexed,10.896734
54,other-services,Baseline Jan 2022,indexed,11.304319
55,other-services,Baseline Jan 2022,indexed,
56,other-services,Baseline Jan 2022,indexed,
57,other-services,Baseline Jan 2022,indexed,
58,other-services,Baseline Jan 2022,indexed,
59,other-services,Baseline Jan 2022,indexed,
60,other-services,Baseline Jan 2022,indexed,
61,other-services,Baseline Jan 2022,indexed,
62,other-services,Baseline Jan 2022,indexed,
63,other-services,Baseline Jan 2022,indexed,
64,other-services,Baseline Jan 2022,indexed,
65,other-services,Baseline Jan 2022,indexed,
66,other-services,Baseline Jan 2022,indexed,
0,other-services,Baseline Jul 2022,indexed,0.0
1,other-services,Baseline Jul 2022,indexed,1.324102
2,other-services,Baseline Jul 2022,indexed,2.38139
3,other-services,Baseline Jul 2022,indexed,3.17182
4,other-services,Baseline Jul 2022,indexed,3.902718
5,other-services,Baseline Jul 2022,indexed,4.474898
6,other-services,Baseline Jul 2022,indexed,4.855754
7,other-services,Baseline Jul 2022,indexed,5.395418
8,other-services,Baseline Jul 2022,indexed,5.800613
9,other-services,Baseline Jul 2022,indexed,6.243221
10,other-services,Baseline Jul 2022,indexed,6.613223
11,other-services,Baseline Jul 2022,indexed,7.090517
12,other-services,Baseline Jul 2022,indexed,7.529788
13,other-services,Baseline Jul 2022,indexed,7.614049
14,other-services,Baseline Jul 2022,indexed,7.840933
15,other-services,Baseline Jul 2022,indexed,8.119976
16,other-services,Baseline Jul 2022,indexed,8.399979
17,other-services,Baseline Jul 2022,indexed,8.527435
18,other-services,Baseline Jul 2022,indexed,8.486532
19,other-services,Baseline Jul 2022,indexed,8.560077
20,other-services,Baseline Jul 2022,indexed,8.545481
21,other-services,Baseline Jul 2022,indexed,8.597943
22,other-services,Baseline Jul 2022,indexed,8.672023
23,other-services,Baseline Jul 2022,indexed,8.837288
24,other-services,Baseline Jul 2022,indexed,8.987389
25,other-services,Baseline Jul 2022,indexed,8.933647
26,other-services,Baseline Jul 2022,indexed,8.947605
27,other-services,Baseline Jul 2022,indexed,8.802959
28,other-services,Baseline Jul 2022,indexed,8.432669
29,other-services,Baseline Jul 2022,indexed,8.260124
30,other-services,Baseline Jul 2022,indexed,8.2955
31,other-services,Baseline Jul 2022,indexed,8.692078
32,other-services,Baseline Jul 2022,indexed,8.990913
33,other-services,Baseline Jul 2022,indexed,9.111853
34,other-services,Baseline Jul 2022,indexed,9.383893
35,other-services,Baseline Jul 2022,indexed,9.483415
36,other-services,Baseline Jul 2022,indexed,9.768873
37,other-services,Baseline Jul 2022,indexed,9.888961
38,other-services,Baseline Jul 2022,indexed,10.162635
39,other-services,Baseline Jul 2022,indexed,
40,other-services,Baseline Jul 2022,indexed,10.727631
41,other-services,Baseline Jul 2022,indexed,10.55053
42,other-services,Baseline Jul 2022,indexed,10.690446
43,other-services,Baseline Jul 2022,indexed,10.366316
44,other-services,Baseline Jul 2022,indexed,10.13585
45,other-services,Baseline Jul 2022,indexed,10.064971
46,other-services,Baseline Jul 2022,indexed,10.201308
47,other-services,Baseline Jul 2022,indexed,10.259644
48,other-services,Baseline Jul 2022,indexed,10.5323
49,other-services,Baseline Jul 2022,indexed,
50,other-services,Baseline Jul 2022,indexed,
51,other-services,Baseline Jul 2022,indexed,
52,other-services,Baseline Jul 2022,indexed,
53,other-services,Baseline Jul 2022,indexed,
54,other-services,Baseline Jul 2022,indexed,
55,other-services,Baseline Jul 2022,indexed,
56,other-services,Baseline Jul 2022,indexed,
57,other-services,Baseline Jul 2022,indexed,
58,other-services,Baseline Jul 2022,indexed,
59,other-services,Baseline Jul 2022,indexed,
60,other-services,Baseline Jul 2022,indexed,
61,other-services,Baseline Jul 2022,indexed,
62,other-services,Baseline Jul 2022,indexed,
63,other-services,Baseline Jul 2022,indexed,
64,other-services,Baseline Jul 2022,indexed,
65,other-services,Baseline Jul 2022,indexed,
66,other-services,Baseline Jul 2022,indexed,
2022-01-02,other-services,12-Month Rolling Baseline,rolling,7.508412
2022-02-02,other-services,12-Month Rolling Baseline,rolling,8.005476
2022-03-02,other-services,12-Month Rolling Baseline,rolling,8.195857
2022-04-02,other-services,12-Month Rolling Baseline,rolling,7.900069
2022-05-02,other-services,12-Month Rolling Baseline,rolling,7.54125
2022-06-02,other-services,12-Month Rolling Baseline,rolling,7.385171
2022-07-02,other-services,12-Month Rolling Baseline,rolling,7.257935
2022-08-02,other-services,12-Month Rolling Baseline,rolling,7.230847
2022-09-02,other-services,12-Month Rolling Baseline,rolling,7.623722
2022-10-02,other-services,12-Month Rolling Baseline,rolling,7.860512
2022-11-02,other-services,12-Month Rolling Baseline,rolling,7.860324
2022-12-02,other-services,12-Month Rolling Baseline,rolling,7.715464
2023-01-02,other-services,12-Month Rolling Baseline,rolling,7.409645
